,Serial_Number,Roll_Num,Uni_ID,Student Name,AML3201,CSL2301,CSL3307,CSL4207,CSL4208,CSL4305,CSL4318,CSL4336,CSL5210,CSP2301,ECL3311,GEW1601,GEW1603,GEW1604,GEW1605,GEW1607,GEW1608,GEW1609,GEW1610,GEW1611,GEW1613,HUL2401,HUL3301,AMP1201,CSP1307,CSP2210,ECP1311,total
112, 113,10123523,20012113,AAA AAA113,61.62,78.57,0.0,81.97,80.0,0.0,0.0,0.0,86.67,90.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,86.67,0.0,80.33,0.0,83.81
113, 114,10123524,20012114,AAA AAA114,61.63,89.29,0.0,80.33,78.33,0.0,0.0,0.0,86.67,93.33,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,85.25,0.0,85.37
114, 115,10123525,20012115,AAA AAA115,61.64,85.71,0.0,75.41,75.0,0.0,0.0,0.0,100.0,93.33,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0,0,0,80.0,0.0,81.97,0.0,84.26
115, 116,10123526,20012116,AAA AAA116,61.65,75.0,0.0,68.85,75.0,0.0,0.0,0.0,86.67,76.67,0.0,0.0,75.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,72.13,0.0,75.17
116, 117,10123527,20012117,AAA AAA117,61.66,75.0,0.0,57.38,63.33,0.0,0.0,0.0,80.0,58.33,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,66.67,0.0,75.41,0.0,69.4
117, 118,10123528,20012118,AAA AAA118,61.67,78.79,0.0,88.73,87.72,0.0,100.0,88.37,0.0,84.62,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,89.58
118, 119,10123529,20012119,AAA AAA119,61.68,82.14,0.0,77.05,78.33,0.0,0.0,0.0,80.0,90.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,78.69,0.0,81.6
119, 120,10123530,20012120,AAA AAA120,61.69,82.14,0.0,81.97,90.0,0.0,0.0,0.0,86.67,83.33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,80.0,0.0,85.25,0.0,85.59
120, 121,10123531,20012121,AAA AAA121,61.7,78.57,0.0,81.97,81.67,0.0,0.0,0.0,86.67,86.67,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,86.89,0.0,84.48
121, 122,10123532,20012122,AAA AAA122,61.71,85.71,0.0,88.52,86.67,0.0,0.0,0.0,100.0,93.33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,86.67,0.0,93.44,0.0,91.57
122, 123,10123533,20012123,AAA AAA123,61.72,78.79,0.0,84.51,80.7,0.0,96.67,93.02,0.0,88.46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,89.12
123, 124,10123534,20012124,AAA AAA124,61.73,75.76,0.0,85.92,80.7,0.0,96.67,79.07,0.0,84.62,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,84.49
124,,10123535,20012125,AAA AAA125,61.74,75.76,0.0,88.73,91.23,0.0,96.67,86.05,0.0,92.31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,89.35
125, 126,10123536,20012126,AAA AAA126,61.75,10.71,0.0,0.0,6.67,0.0,0.0,0.0,20.0,23.33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0.0,21.31,0.0,17.18
126, 127,10123537,20012127,AAA AAA127,61.76,82.14,0.0,78.69,76.67,0.0,0.0,0.0,80.0,83.33,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,83.61,0.0,81.37
127, 128,10123538,20012128,AAA AAA128,61.77,76.67,0.0,75.86,75.41,0.0,0.0,0.0,80.0,80.65,0.0,0.0,0.0,0.0,0,75,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,75.41,0.0,76.82
128, 129,10123539,20012129,AAA AAA129,61.78,78.57,0.0,75.41,76.67,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,81.97,0.0,79.82
129, 130,10123540,20012130,AAA AAA130,61.79,82.14,0.0,78.69,80.0,0.0,0.0,0.0,86.67,86.67,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,85.25,0.0,84.04
130, 131,10123541,20012131,AAA AAA131,61.8,66.67,0.0,86.96,82.46,0.0,80.0,81.4,0.0,74.19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,8.33,0.0,75.21
131, 132,10123542,20012132,AAA AAA132,61.81,83.33,0.0,81.03,78.69,0.0,0.0,0.0,86.67,80.65,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,80.33,0.0,82.12
132, 133,10123543,20012133,AAA AAA133,61.82,86.67,0.0,81.03,81.97,0.0,0.0,0.0,100.0,87.1,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,93.33,0.0,81.97,0.0,84.99
133, 134,10123544,20012134,AAA AAA134,61.83,76.67,0.0,79.31,75.41,0.0,0.0,0.0,80.0,80.65,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,78.69,0.0,79.69
134, 135,10123545,20012135,AAA AAA135,61.84,90.0,0.0,81.03,73.77,0.0,0.0,0.0,86.67,87.1,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,78.69,0.0,81.68
135, 136,10123546,20012136,AAA AAA136,61.85,86.67,0.0,84.48,78.69,0.0,0.0,0.0,86.67,83.87,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,80.33,0.0,83.44
136, 137,10123547,20012137,AAA AAA137,61.86,60.0,0.0,65.52,49.18,0.0,0.0,0.0,53.33,64.52,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,49.18,0.0,58.5
137, 138,10123548,20012138,AAA AAA138,61.87,73.33,0.0,79.31,72.13,0.0,0.0,0.0,86.67,70.97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100,0,0,73.33,0.0,75.41,0.0,76.38
138, 139,10123549,20012139,AAA AAA139,61.88,80.0,0.0,79.31,75.41,0.0,0.0,0.0,86.67,80.65,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100,0,0,86.67,0.0,81.97,0.0,81.24
139, 140,10123550,20012140,AAA AAA140,61.89,64.1,0.0,74.29,68.42,0.0,83.33,69.77,0.0,67.65,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,67.7
140, 141,10123551,20012141,AAA AAA141,61.9,80.0,0.0,68.97,54.1,0.0,0.0,0.0,73.33,64.52,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,73.33,0.0,50.82,0.0,62.47
141, 142,10123552,20012142,AAA AAA142,61.91,33.33,0.0,36.21,32.79,0.0,0.0,0.0,33.33,35.48,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,33.33,0.0,14.75,0.0,27.37
142, 143,10123553,20012143,AAA AAA143,61.92,76.67,0.0,81.03,68.85,0.0,0.0,0.0,86.67,77.42,0.0,0.0,0.0,0.0,0,0,0.0,75.0,0.0,0.0,0,0,0,80.0,0.0,70.49,0.0,75.72
143, 144,10123554,20012144,AAA AAA144,61.93,66.67,0.0,85.51,80.7,0.0,80.0,83.72,0.0,79.41,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,75.73
144, 145,10123555,20012145,AAA AAA145,61.94,53.33,0.0,55.17,44.26,0.0,0.0,0.0,66.67,64.52,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0,0,0,60.0,0.0,44.26,0.0,54.08
145, 146,10123556,20012146,AAA AAA146,61.95,73.33,0.0,74.14,75.41,0.0,0.0,0.0,80.0,77.42,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,73.33,0.0,77.05,0.0,77.04
146,,10123557,20012147,AAA AAA147,61.96,80.0,0.0,56.9,73.77,0.0,0.0,0.0,86.67,80.65,0.0,0.0,0.0,0.0,0,0,0.0,75.0,0.0,0.0,0,0,0,66.67,0.0,75.41,0.0,74.17
147, 148,10123558,20012148,AAA AAA148,61.97,76.67,0.0,79.31,70.49,0.0,0.0,0.0,86.67,74.19,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,66.67,0.0,67.21,0.0,73.07
148, 149,10123559,20012149,AAA AAA149,61.98,69.23,0.0,85.51,82.46,0.0,96.67,79.07,0.0,73.53,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,8.33,0.0,77.59
149, 150,10123560,20012150,AAA AAA150,61.99,76.67,0.0,75.86,62.3,0.0,0.0,0.0,73.33,74.19,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,73.33,0.0,68.85,0.0,71.52
150, 151,10123561,20012151,AAA AAA151,61.1,80.0,0.0,77.59,75.41,0.0,0.0,0.0,93.33,87.1,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,78.69,0.0,81.68
151, 152,10123562,20012152,AAA AAA152,61.101000000000006,80.0,0.0,79.31,75.41,0.0,0.0,0.0,86.67,85.48,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,80.33,0.0,81.24
152, 153,10123563,20012153,AAA AAA153,61.102,83.33,0.0,82.76,78.69,0.0,0.0,0.0,100.0,87.1,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,83.61,0.0,85.87
153, 154,10123564,20012154,AAA AAA154,61.103,64.1,0.0,86.96,85.96,0.0,93.33,81.4,0.0,76.47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,77.8
154, 155,10123565,20012155,AAA AAA155,61.104,71.79,0.0,84.06,87.72,0.0,90.0,81.4,33.33,82.35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,78.84
155, 156,10123566,20012156,AAA AAA156,61.105,90.0,0.0,84.48,80.33,0.0,0.0,0.0,93.33,87.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,86.67,0.0,81.97,0.0,84.77
156, 157,10123567,20012157,AAA AAA157,61.106,65.52,0.0,55.17,31.15,0.0,0.0,0.0,53.33,61.29,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,40.0,0.0,24.59,0.0,40.71
157, 158,10123568,20012158,AAA AAA158,61.107,83.33,0.0,89.66,81.97,0.0,0.0,0.0,93.33,83.87,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,80.0,0.0,85.25,0.0,85.87
158, 159,10123569,20012159,AAA AAA159,61.108000000000004,70.0,0.0,77.59,65.57,0.0,0.0,0.0,80.0,70.97,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,75.41,0.0,73.29
159, 160,10123570,20012160,AAA AAA160,61.108999999999995,83.33,0.0,86.21,81.97,0.0,0.0,0.0,93.33,88.71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,100.0,0.0,90.16,0.0,88.52
160, 161,10123571,20012161,AAA AAA161,61.11,86.67,0.0,86.21,80.33,0.0,0.0,0.0,100.0,83.87,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,80.0,0.0,81.97,0.0,84.77
161, 162,10123572,20012162,AAA AAA162,61.111000000000004,63.33,0.0,58.62,62.3,0.0,0.0,0.0,73.33,72.58,0.0,0.0,0.0,0.0,0,0,0.0,87.5,0.0,0.0,0,0,0,60.0,0.0,59.02,0.0,64.02
162, 163,10123573,20012163,AAA AAA163,61.111999999999995,76.67,0.0,77.59,81.97,0.0,0.0,0.0,86.67,85.48,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,86.67,0.0,81.97,0.0,82.34
163, 164,10123574,20012164,AAA AAA164,61.113,86.67,0.0,81.03,81.97,0.0,0.0,0.0,100.0,85.48,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,100.0,0.0,85.25,0.0,86.31
164, 165,10123575,20012165,AAA AAA165,61.114,86.67,0.0,84.48,77.05,0.0,0.0,0.0,93.33,80.65,0.0,0.0,0.0,0.0,0,0,0.0,87.5,0.0,0.0,0,0,0,73.33,0.0,77.05,0.0,80.13
165, 166,10123576,20012166,AAA AAA166,61.115,64.1,0.0,85.51,91.23,0.0,86.67,74.42,0.0,67.65,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,73.86
166,,10123577,20012167,AAA AAA167,61.11600000000001,76.67,0.0,86.21,70.49,0.0,0.0,0.0,80.0,79.03,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,73.77,0.0,77.26
167, 168,10123578,20012168,AAA AAA168,61.117,78.38,0.0,78.26,85.96,0.0,85.19,81.4,0.0,76.47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,76.01
168, 169,10123579,20012169,AAA AAA169,61.118,76.67,0.0,81.03,75.41,0.0,0.0,0.0,93.33,74.19,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,78.69,0.0,79.25
169, 170,10123580,20012170,AAA AAA170,61.119,80.0,0.0,83.33,75.41,0.0,0.0,0.0,80.0,77.78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,93.75,0,0,0,80.0,0.0,78.69,0.0,79.64
170, 171,10123581,20012171,AAA AAA171,61.12,80.0,0.0,85.0,77.05,0.0,0.0,0.0,86.67,88.89,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,80.33,0.0,83.22
171, 172,10123582,20012172,AAA AAA172,61.121,86.67,0.0,81.67,80.33,0.0,0.0,0.0,100.0,88.89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,86.67,0.0,85.25,0.0,86.8
172, 173,10123583,20012173,AAA AAA173,61.122,83.33,0.0,91.67,78.69,0.0,0.0,0.0,86.67,88.89,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,86.89,0.0,87.92
173, 174,10123584,20012174,AAA AAA174,61.123000000000005,80.0,0.0,80.0,73.77,0.0,0.0,0.0,80.0,74.07,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100,0,0,86.67,0.0,80.33,0.0,79.42
174, 175,10123585,20012175,AAA AAA175,61.123999999999995,80.0,0.0,83.33,80.33,0.0,0.0,0.0,80.0,85.19,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,85.25,0.0,85.91
175, 176,10123586,20012176,AAA AAA176,61.125,73.33,0.0,75.0,75.41,0.0,0.0,0.0,66.67,70.37,0.0,0.0,0.0,0.0,100,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,75.41,0.0,75.17
176, 177,10123587,20012177,AAA AAA177,61.126000000000005,83.33,0.0,76.67,77.05,0.0,0.0,0.0,86.67,85.19,0.0,0.0,0.0,0.0,0,0,0.0,87.5,0.0,0.0,0,0,0,80.0,0.0,78.69,0.0,80.31
177, 178,10123588,20012178,AAA AAA178,61.126999999999995,83.33,0.0,84.48,72.13,0.0,0.0,0.0,80.0,80.65,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,75.41,0.0,79.25
178, 179,10123589,20012179,AAA AAA179,61.128,76.67,0.0,83.33,75.41,0.0,0.0,0.0,80.0,74.07,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,66.67,0.0,72.13,0.0,76.06
179, 180,10123590,20012180,AAA AAA180,61.129,76.67,0.0,86.67,75.41,0.0,0.0,0.0,93.33,77.78,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,100.0,0.0,80.33,0.0,83.0
180, 181,10123591,20012181,AAA AAA181,61.13,100.0,0.0,86.67,81.97,0.0,0.0,0.0,86.67,81.48,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0,0,0,86.67,0.0,83.61,0.0,85.68
181, 182,10123592,20012182,AAA AAA182,61.131,76.67,0.0,83.33,77.05,0.0,0.0,0.0,86.67,83.33,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,80.33,0.0,81.88
182, 183,10123593,20012183,AAA AAA183,61.132,76.67,0.0,83.33,73.77,0.0,0.0,0.0,80.0,74.07,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,93.33,0.0,80.33,0.0,80.54
183, 184,10123594,20012184,AAA AAA184,61.133,86.67,0.0,88.33,77.05,0.0,0.0,0.0,93.33,74.07,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,78.69,0.0,81.66
184, 185,10123595,20012185,AAA AAA185,61.13399999999999,93.33,0.0,90.0,81.97,0.0,0.0,0.0,93.33,74.07,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,80.33,0.0,83.89
185, 186,10123596,20012186,AAA AAA186,61.135,86.67,0.0,80.0,75.41,0.0,0.0,0.0,80.0,77.78,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,80.33,0.0,80.76
186, 187,10123597,20012187,AAA AAA187,61.136,73.33,0.0,78.33,59.02,0.0,0.0,0.0,66.67,75.93,0.0,0.0,75.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,73.33,0.0,68.85,0.0,68.46
187,,10123598,20012188,AAA AAA188,61.137,86.67,0.0,86.67,77.05,0.0,0.0,0.0,100.0,75.93,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,73.77,0.0,81.43
188, 189,10123599,20012189,AAA AAA189,61.138000000000005,76.92,0.0,87.14,91.23,0.0,100.0,86.05,0.0,85.71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,82.88
189, 190,10123600,20012190,AAA AAA190,61.138999999999996,76.67,0.0,81.67,70.49,0.0,0.0,0.0,80.0,74.07,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,68.85,0.0,75.17
190, 191,10123601,20012191,AAA AAA191,61.14,96.67,0.0,91.67,85.25,0.0,0.0,0.0,93.33,92.59,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0,0,0,100.0,0.0,93.44,0.0,92.84
191, 192,10123602,20012192,AAA AAA192,61.141000000000005,83.33,0.0,80.0,75.41,0.0,0.0,0.0,80.0,74.07,0.0,0.0,0.0,0.0,0,75,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,77.05,0.0,78.3
192, 193,10123603,20012193,AAA AAA193,61.141999999999996,76.67,0.0,80.0,75.41,0.0,0.0,0.0,73.33,77.78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100,0,0,80.0,0.0,73.77,0.0,76.96
193, 194,10123604,20012194,AAA AAA194,61.143,80.0,0.0,88.33,75.41,0.0,0.0,0.0,80.0,81.48,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,93.33,0.0,80.33,0.0,82.1
194, 195,10123605,20012195,AAA AAA195,61.144,86.67,0.0,90.0,78.69,0.0,0.0,0.0,86.67,88.89,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,86.89,0.0,88.14
195, 196,10123606,20012196,AAA AAA196,61.145,80.0,0.0,85.0,78.69,0.0,0.0,0.0,86.67,85.19,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,100.0,0.0,81.97,0.0,83.89
196, 197,10123607,20012197,AAA AAA197,61.146,90.0,0.0,93.33,88.52,0.0,0.0,0.0,100.0,96.3,0.0,0.0,0.0,0.0,100,0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,91.8,0.0,93.74
197, 198,10123608,20012198,AAA AAA198,61.147,66.67,0.0,82.86,85.96,0.0,86.67,79.07,0.0,82.14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,41.67,0.0,78.01
198, 199,10123609,20012199,AAA AAA199,61.148,83.33,0.0,85.0,77.05,0.0,0.0,0.0,86.67,74.07,0.0,0.0,0.0,0.0,100,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,81.97,0.0,81.66
199, 200,10123610,20012200,AAA AAA200,61.148999999999994,80.0,0.0,83.33,75.41,0.0,0.0,0.0,80.0,77.78,0.0,0.0,0.0,0.0,100,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,83.61,0.0,81.21
200, 201,10123611,20012201,AAA AAA201,61.15,89.29,0.0,85.96,79.03,0.0,0.0,0.0,93.33,90.91,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,93.33,0.0,93.22,0.0,89.59
201, 202,10123612,20012202,AAA AAA202,61.151,92.86,0.0,92.98,87.1,0.0,0.0,0.0,93.33,87.27,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,91.53,0.0,90.5
202, 203,10123613,20012203,AAA AAA203,61.152,100.0,0.0,95.0,91.8,0.0,0.0,0.0,100.0,96.3,0.0,0.0,0.0,0.0,100,0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,91.8,0.0,95.08
203, 204,10123614,20012204,AAA AAA204,61.153,78.79,0.0,70.89,82.46,0.0,90.0,74.42,0.0,82.14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,79.28
204, 205,10123615,20012205,AAA AAA205,61.153999999999996,78.57,0.0,77.19,80.65,0.0,0.0,0.0,86.67,83.64,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,93.33,0.0,79.66,0.0,81.9
205, 206,10123616,20012206,AAA AAA206,61.155,82.14,0.0,80.7,77.42,0.0,0.0,0.0,86.67,80.0,0.0,0.0,75.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,76.27,0.0,78.73
206, 207,10123617,20012207,AAA AAA207,61.156000000000006,85.71,0.0,84.21,75.81,0.0,0.0,0.0,86.67,76.36,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,82.2,0.0,82.58
207, 208,10123618,20012208,AAA AAA208,61.157,85.71,0.0,82.46,79.03,0.0,0.0,0.0,86.67,83.64,0.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,93.33,0.0,81.36,0.0,83.26
208, 209,10123619,20012209,AAA AAA209,61.158,92.86,0.0,91.23,88.71,0.0,0.0,0.0,93.33,87.27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100,0,0,100.0,0.0,86.44,0.0,89.59
209, 210,10123620,20012210,AAA AAA210,61.159,67.86,0.0,73.68,70.97,0.0,0.0,0.0,73.33,76.36,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,73.33,0.0,67.8,0.0,71.27
210, 211,10123621,20012211,AAA AAA211,61.16,89.29,0.0,87.72,80.65,0.0,0.0,0.0,86.67,80.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,84.75,0.0,85.07
211, 212,10123622,20012212,AAA AAA212,61.161,82.14,0.0,82.46,79.03,0.0,0.0,0.0,86.67,80.0,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,81.36,0.0,82.58
212, 213,10123623,20012213,AAA AAA213,61.162,82.14,0.0,77.19,75.81,0.0,0.0,0.0,93.33,76.36,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,75.42,0.0,79.41
213, 214,10123624,20012214,AAA AAA214,61.163000000000004,89.29,0.0,84.21,83.87,0.0,0.0,0.0,86.67,83.64,0.0,87.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,86.67,0.0,81.36,0.0,83.94
214, 215,10123625,20012215,AAA AAA215,61.163999999999994,85.71,0.0,80.7,79.03,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,80.0,0.0,79.66,0.0,80.54
215, 216,10123626,20012216,AAA AAA216,61.165,57.14,0.0,68.42,51.61,0.0,0.0,0.0,66.67,69.09,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,66.67,0.0,55.93,0.0,61.76
216, 217,10123627,20012217,AAA AAA217,61.166000000000004,82.14,0.0,84.21,80.65,0.0,0.0,0.0,93.33,80.0,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,76.27,0.0,82.35
217, 218,10123628,20012218,AAA AAA218,61.167,78.57,0.0,82.46,77.42,0.0,0.0,0.0,86.67,76.36,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0,0,0,93.33,0.0,72.88,0.0,79.19
218, 219,10123629,20012219,AAA AAA219,61.168,92.86,0.0,85.96,82.26,0.0,0.0,0.0,86.67,80.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,86.67,0.0,88.14,0.0,85.75
219, 220,10123630,20012220,AAA AAA220,61.169,85.71,0.0,92.98,80.65,0.0,0.0,0.0,93.33,90.91,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0,0,0,80.0,0.0,93.22,0.0,89.59
220, 221,10123631,20012221,AAA AAA221,61.17,82.14,0.0,78.95,77.42,0.0,0.0,0.0,86.67,83.64,0.0,0.0,0.0,0.0,0,0,0.0,87.5,0.0,0.0,0,0,0,80.0,0.0,83.05,0.0,81.22
221, 222,10123632,20012222,AAA AAA222,61.17100000000001,82.14,0.0,80.7,79.03,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,0,0,80.0,0.0,76.27,0.0,79.41
222, 223,10123633,20012223,AAA AAA223,61.172,78.57,0.0,84.21,77.42,0.0,0.0,0.0,73.33,90.91,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,74.58,0.0,81.45
